cyclone_id,season,name,subbasin,timestamp,lat,lon,sst,pressure_msl,wind_u,wind_v,wind_speed,pressure,category,pre_genesis_favorable
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-10 09:00:00,5.1,92.6,29.35,1004.3,11.9666748046875,-1.6301116943359375,46.3,1004.0,Depression,True
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-10 12:00:00,5.4,92.3,29.38,1003.8,12.055816650390623,1.92645263671875,55.6,1002.0,Deep Depression,True
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-10 15:00:00,5.8,92.0,29.56,1005.5,8.815444946289062,-0.06329345703125,55.6,1001.0,Deep Depression,True
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-10 18:00:00,6.1,91.7,29.76,1004.5,13.341064453125,1.14398193359375,55.6,1000.0,Deep Depression,True
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-10 21:00:00,6.4,91.3,29.98,1001.4,12.879852294921877,-4.213104248046875,55.6,999.0,Deep Depression,True
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 00:00:00,6.8,91.0,29.89,1002.8,11.286300659179688,3.385162353515625,55.6,998.0,Deep Depression,True
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 03:00:00,7.3,90.4,29.94,1004.4,11.895889282226562,-2.9470672607421875,64.8,996.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 06:00:00,7.8,90.2,30.02,1003.7,11.131500244140623,-4.125152587890625,64.8,996.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 09:00:00,7.9,89.7,30.2,1001.6,9.282333374023438,-7.139190673828125,64.8,996.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 12:00:00,8.3,89.2,30.45,1001.5,8.911605834960938,-1.6399993896484375,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 15:00:00,8.7,88.8,30.69,1003.3,8.466018676757812,-3.496810913085937,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 18:00:00,9.1,88.7,30.68,1000.5,8.261810302734375,-2.0396881103515625,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 21:00:00,9.4,88.3,30.84,997.5,-0.0185699462890625,-8.011398315429688,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 00:00:00,9.8,87.9,30.53,998.9,-6.6409759521484375,0.961700439453125,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 03:00:00,9.8,87.5,30.53,1002.1,14.770370483398438,0.82696533203125,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 06:00:00,10.0,87.5,30.58,999.8,16.385391235351562,3.920822143554688,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 09:00:00,10.3,87.1,30.76,997.7,19.73915100097656,3.609222412109375,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 12:00:00,10.4,87.0,30.78,994.0,16.834609985351562,-2.6822967529296875,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 15:00:00,10.5,86.7,30.82,998.8,19.741973876953125,0.0263519287109375,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 18:00:00,10.9,86.6,30.9,997.0,12.7784423828125,-10.863418579101562,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 21:00:00,11.0,86.5,30.9,996.8,19.6490478515625,-5.878189086914063,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 00:00:00,11.5,86.5,30.97,992.4,11.449630737304688,-3.589599609375,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 03:00:00,11.8,86.4,30.94,995.4,3.0124053955078125,6.730377197265625,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 06:00:00,12.0,86.4,30.9,995.5,2.670257568359375,10.164306640625,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 09:00:00,12.0,85.9,30.89,990.4,8.218551635742188,2.0980987548828125,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 12:00:00,12.2,85.8,30.88,992.5,18.015838623046875,3.558807373046875,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 15:00:00,12.6,85.7,30.89,994.0,17.2059326171875,10.744400024414062,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 18:00:00,12.8,85.5,30.89,994.3,14.303558349609377,-5.032562255859375,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 21:00:00,13.2,85.4,30.91,992.2,8.274932861328125,-3.510650634765625,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 00:00:00,13.6,85.5,30.28,993.2,10.906341552734377,-0.777252197265625,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 03:00:00,13.7,85.5,30.22,993.5,8.156768798828125,1.9864959716796875,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 06:00:00,14.1,85.7,30.19,992.5,1.7725372314453125,-0.5990447998046875,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 09:00:00,14.2,85.7,30.18,992.8,6.0132598876953125,-12.804489135742188,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 12:00:00,14.6,86.1,30.09,993.2,10.067108154296877,-6.424850463867188,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 15:00:00,14.8,86.2,29.89,994.4,8.049362182617188,-5.540863037109375,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 18:00:00,15.3,86.6,29.71,994.0,8.039657592773438,-3.429595947265625,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 21:00:00,15.8,86.7,29.76,990.6,8.97442626953125,1.023284912109375,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 00:00:00,16.3,87.1,29.47,992.5,4.249176025390625,4.97015380859375,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 03:00:00,16.7,87.2,29.42,994.1,5.3946533203125,-6.1829986572265625,74.1,992.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 06:00:00,17.3,87.6,29.3,994.2,1.79052734375,-5.984664916992188,83.3,990.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 09:00:00,17.7,87.7,29.39,993.6,3.478240966796875,-5.982711791992188,83.3,990.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 12:00:00,18.3,88.2,29.58,992.5,7.2080078125,-1.5854644775390625,83.3,990.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 15:00:00,18.8,88.6,29.58,993.9,4.506317138671875,-9.256423950195312,83.3,990.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 18:00:00,19.3,88.8,29.45,994.9,4.3159942626953125,-8.703231811523438,83.3,990.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 21:00:00,19.8,89.2,29.18,993.3,5.9073333740234375,-5.7068634033203125,83.3,990.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-16 00:00:00,20.4,89.7,29.01,996.3,12.268356323242188,-11.44830322265625,83.3,990.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-16 03:00:00,21.2,90.2,28.47,997.1,14.2071533203125,-5.189178466796875,83.3,990.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-16 06:00:00,22.5,91.0,27.67,995.1,-5.7186126708984375,3.684524536132813,83.3,990.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-16 09:00:00,23.4,91.9,,997.3,-1.230926513671875,-2.3342742919921875,74.1,994.0,Cyclonic Storm,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-16 12:00:00,24.1,92.5,,998.6,-1.0299530029296875,0.3188018798828125,55.6,996.0,Deep Depression,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-16 15:00:00,24.5,93.0,,1000.4,-0.823577880859375,0.7085418701171875,51.9,997.0,Deep Depression,False
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-16 18:00:00,25.0,93.5,,1003.6,-0.3022003173828125,1.124237060546875,46.3,998.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-20 00:00:00,22.0,87.5,,994.0,-0.2651214599609375,1.46697998046875,46.3,990.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-20 03:00:00,22.0,87.5,,995.3,0.7327880859375,2.760101318359375,46.3,990.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-20 06:00:00,22.0,87.5,,994.7,0.5422515869140625,3.85394287109375,46.3,990.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-20 09:00:00,22.1,87.5,,992.0,1.175567626953125,4.197784423828125,46.3,990.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-20 12:00:00,22.3,87.5,,991.9,-1.0638580322265625,2.3846435546875,46.3,990.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-20 15:00:00,22.4,87.5,,993.6,1.19537353515625,1.362548828125,46.3,990.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-20 18:00:00,22.5,87.5,,994.5,3.0266265869140625,3.44781494140625,46.3,990.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-20 21:00:00,22.9,87.4,,992.8,1.3240203857421875,2.8789825439453125,42.6,990.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-21 00:00:00,23.3,87.0,,992.8,-0.43194580078125,2.4166717529296875,37.0,990.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-21 03:00:00,23.3,86.0,,995.1,0.71435546875,0.4933013916015625,37.0,992.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-21 06:00:00,23.2,85.7,,995.5,-1.925689697265625,2.063705444335937,37.0,992.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-21 09:00:00,23.2,85.0,,995.6,-1.101226806640625,2.920394897460937,37.0,992.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-21 12:00:00,23.2,84.0,,995.1,-0.276885986328125,0.99664306640625,37.0,991.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-21 15:00:00,23.2,83.0,,996.5,0.8837738037109375,0.68072509765625,37.0,993.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-21 18:00:00,23.2,82.2,,997.5,1.7315521240234375,-0.4139556884765625,37.0,994.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-21 21:00:00,23.2,82.2,,996.0,0.549041748046875,0.618865966796875,37.0,994.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-22 00:00:00,23.2,82.0,,996.3,-0.6725006103515625,0.8658599853515625,37.0,994.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-22 03:00:00,23.2,80.7,,997.9,0.9783935546875,-3.654953002929688,37.0,994.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-22 06:00:00,23.2,80.3,,998.2,0.6391143798828125,-4.757476806640625,37.0,996.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-22 09:00:00,23.1,80.1,,997.0,-0.5470733642578125,-4.9701080322265625,37.0,997.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-22 12:00:00,23.0,80.1,,996.8,-1.631256103515625,-3.033447265625,37.0,998.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-22 15:00:00,22.9,80.1,,999.0,-2.11358642578125,-1.7407989501953125,37.0,998.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-22 18:00:00,22.9,80.0,,999.8,-2.5238800048828125,-1.172576904296875,37.0,998.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-22 21:00:00,22.8,79.9,,998.7,-2.332260131835937,-1.0789794921875,37.0,998.0,Depression,False
2013232N22088,2013,UNNAMED,BB,2013-08-23 00:00:00,22.8,79.8,,999.0,-2.9539337158203125,-1.941497802734375,37.0,998.0,Depression,False
2013281N12098,2013,PHAILIN,BB,2013-10-08 03:00:00,12.4,95.5,28.14,1005.1,11.401687622070312,1.1020355224609375,46.3,1004.0,Depression,True
2013281N12098,2013,PHAILIN,BB,2013-10-08 06:00:00,12.4,95.2,28.25,1003.8,7.5293426513671875,10.893035888671877,46.3,1004.0,Depression,True
2013281N12098,2013,PHAILIN,BB,2013-10-08 09:00:00,12.4,94.9,28.35,1000.2,10.669036865234377,10.795074462890623,46.3,1004.0,Depression,True
2013281N12098,2013,PHAILIN,BB,2013-10-08 12:00:00,12.4,94.5,28.51,1001.7,14.571929931640623,10.658432006835938,46.3,1003.0,Depression,True
2013281N12098,2013,PHAILIN,BB,2013-10-08 15:00:00,12.5,94.2,28.55,1003.3,12.618911743164062,2.2891998291015625,46.3,1003.0,Depression,True
2013281N12098,2013,PHAILIN,BB,2013-10-08 18:00:00,12.7,94.0,28.64,1002.4,11.534286499023438,4.700973510742188,46.3,1003.0,Depression,True
2013281N12098,2013,PHAILIN,BB,2013-10-08 21:00:00,12.9,93.7,28.61,999.8,6.704345703125,7.717742919921875,51.9,1003.0,Deep Depression,True
2013281N12098,2013,PHAILIN,BB,2013-10-09 00:00:00,13.1,93.5,28.25,1001.3,0.948394775390625,10.756683349609377,55.6,1002.0,Deep Depression,True
2013281N12098,2013,PHAILIN,BB,2013-10-09 03:00:00,13.2,93.3,28.2,1002.4,-4.3000030517578125,8.823287963867188,55.6,1001.0,Deep Depression,True
2013281N12098,2013,PHAILIN,BB,2013-10-09 06:00:00,13.2,92.9,28.13,1000.6,0.433013916015625,7.967254638671875,55.6,1000.0,Deep Depression,True
2013281N12098,2013,PHAILIN,BB,2013-10-09 09:00:00,13.5,92.5,28.35,998.1,-3.3556060791015625,-0.5624847412109375,55.6,1000.0,Deep Depression,True
2013281N12098,2013,PHAILIN,BB,2013-10-09 12:00:00,13.6,92.4,28.35,998.0,5.9880218505859375,0.653076171875,64.8,999.0,Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-09 15:00:00,13.7,92.3,28.46,1000.1,6.365249633789063,5.064498901367188,64.8,999.0,Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-09 18:00:00,14.0,91.9,28.54,998.8,6.997238159179688,6.3297271728515625,74.1,998.0,Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-09 21:00:00,14.1,91.8,28.55,998.5,13.148635864257812,7.1395416259765625,83.3,996.0,Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-10 00:00:00,14.5,91.4,28.46,997.8,6.8385772705078125,5.190841674804688,83.3,996.0,Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-10 03:00:00,14.6,91.0,28.51,999.8,11.182052612304688,5.3807373046875,101.9,990.0,Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-10 06:00:00,15.0,90.7,28.56,996.6,6.294891357421875,6.04058837890625,120.4,984.0,Very Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-10 09:00:00,15.1,90.5,28.6,995.3,10.577682495117188,5.775146484375,129.6,982.0,Very Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-10 12:00:00,15.4,90.1,28.81,993.5,-0.42840576171875,1.101593017578125,138.9,976.0,Very Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-10 15:00:00,15.5,89.9,28.81,995.7,2.943878173828125,11.883041381835938,166.7,966.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-10 18:00:00,15.6,89.5,28.98,994.0,7.518234252929687,9.161514282226562,175.9,960.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-10 21:00:00,15.6,89.0,29.16,992.0,11.233444213867188,4.00091552734375,185.2,954.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-11 00:00:00,15.9,88.6,29.07,990.6,-1.7181396484375,-2.727157592773437,203.7,946.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-11 03:00:00,15.9,88.5,29.07,991.6,4.1934661865234375,6.541061401367188,213.0,940.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-11 06:00:00,16.2,88.3,29.11,989.9,4.1347503662109375,9.804306030273438,213.0,940.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-11 09:00:00,16.5,88.0,29.21,987.4,4.937530517578125,11.33258056640625,213.0,940.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-11 12:00:00,16.8,87.7,29.31,985.9,-3.11639404296875,12.280303955078123,213.0,940.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-11 15:00:00,16.8,87.3,29.58,985.5,2.00048828125,10.330322265625,213.0,940.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-11 18:00:00,16.9,87.0,29.66,983.3,1.8033905029296875,9.86651611328125,213.0,940.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-11 21:00:00,17.1,86.7,29.72,981.3,7.475616455078125,13.88299560546875,213.0,940.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-12 00:00:00,17.5,86.5,28.58,976.5,-3.2117462158203125,10.79888916015625,213.0,940.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-12 03:00:00,17.7,86.0,28.55,975.3,-2.6741180419921875,5.879058837890625,213.0,940.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-12 06:00:00,18.1,85.8,28.63,973.6,6.59686279296875,9.324661254882812,213.0,940.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-12 09:00:00,18.5,85.4,28.75,970.0,0.9850311279296876,13.43499755859375,213.0,940.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-12 12:00:00,18.7,85.2,28.77,971.6,6.395721435546875,10.06036376953125,213.0,940.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-12 15:00:00,19.1,85.1,28.81,976.6,9.323455810546877,11.552520751953123,213.0,940.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-12 18:00:00,19.5,84.9,,980.9,0.989166259765625,15.958740234375,185.2,956.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-12 21:00:00,19.9,84.6,,982.7,-4.050506591796875,3.5629425048828125,166.7,966.0,Extremely Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-13 00:00:00,20.4,84.5,,986.5,-5.831314086914063,4.835906982421875,138.9,976.0,Very Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-13 03:00:00,20.9,84.1,,989.0,-4.4598541259765625,0.7193145751953125,101.9,990.0,Severe Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-13 06:00:00,21.5,84.0,,991.2,-5.013717651367188,4.49835205078125,74.1,992.0,Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-13 09:00:00,22.0,83.9,,991.1,-2.882080078125,6.4502716064453125,64.8,993.0,Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-13 12:00:00,22.6,83.9,,994.9,-3.624954223632813,5.4727935791015625,64.8,994.0,Cyclonic Storm,False
2013281N12098,2013,PHAILIN,BB,2013-10-13 15:00:00,22.8,83.6,,998.1,-0.701385498046875,1.94390869140625,61.1,995.0,Deep Depression,False
2013281N12098,2013,PHAILIN,BB,2013-10-13 18:00:00,23.0,83.5,,998.8,0.99957275390625,2.4290771484375,55.6,996.0,Deep Depression,False
2013281N12098,2013,PHAILIN,BB,2013-10-13 21:00:00,23.2,83.7,,998.9,2.056854248046875,4.238296508789063,55.6,998.0,Deep Depression,False
2013281N12098,2013,PHAILIN,BB,2013-10-14 00:00:00,23.5,84.0,,1000.8,1.6500244140625,3.878463745117188,55.6,1000.0,Deep Depression,False
2013281N12098,2013,PHAILIN,BB,2013-10-14 03:00:00,23.9,84.2,,1002.8,1.25390625,4.01416015625,51.9,1002.0,Deep Depression,False
2013281N12098,2013,PHAILIN,BB,2013-10-14 06:00:00,24.5,84.2,,1002.7,2.041656494140625,5.536651611328125,46.3,1004.0,Depression,False
2013305N07141,2013,UNNAMED,BB,2013-11-13 00:00:00,10.9,86.5,28.51,1006.0,-5.111846923828125,-2.2863311767578125,46.3,1004.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-13 03:00:00,11.1,86.2,28.55,1008.7,-6.530731201171875,-1.8370513916015625,46.3,1004.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-13 06:00:00,11.2,86.1,28.54,1008.2,-7.4846649169921875,0.1499176025390625,46.3,1004.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-13 09:00:00,11.2,86.0,28.54,1005.8,-7.4610595703125,0.0174407958984375,46.3,1004.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-13 12:00:00,11.2,86.0,28.54,1006.2,-5.6472930908203125,0.6729736328125,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-13 15:00:00,11.2,85.8,28.58,1008.7,-5.1085968017578125,0.3138885498046875,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-13 18:00:00,11.2,85.6,28.67,1007.6,-6.8209228515625,0.2479705810546875,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-13 21:00:00,11.1,85.4,28.67,1006.1,-4.6847686767578125,1.980712890625,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-14 00:00:00,11.1,85.3,28.8,1006.9,-3.30609130859375,-2.317901611328125,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-14 03:00:00,11.1,85.2,28.8,1009.5,-6.073013305664063,-1.5917510986328125,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-14 06:00:00,11.0,85.2,28.8,1008.5,-5.959136962890625,-0.8932037353515625,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-14 09:00:00,10.7,85.0,28.86,1005.7,-5.4140472412109375,-2.681991577148437,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-14 12:00:00,10.4,84.9,28.85,1006.4,-5.9643402099609375,-1.7273712158203125,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-14 15:00:00,10.2,84.7,28.88,1009.1,-5.304489135742188,-4.554367065429688,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-14 18:00:00,10.1,84.6,28.96,1008.4,-6.300994873046875,-5.1024322509765625,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-14 21:00:00,9.9,84.4,28.96,1006.7,-6.836471557617188,-3.1822662353515625,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-15 00:00:00,9.7,84.1,28.62,1005.9,-7.324630737304687,-3.086898803710937,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-15 03:00:00,9.4,83.7,28.55,1008.0,-3.8759613037109375,0.60406494140625,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-15 06:00:00,9.4,83.5,28.37,1006.8,-0.594085693359375,-0.129669189453125,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-15 09:00:00,9.5,83.2,28.23,1004.7,2.052230834960937,1.03863525390625,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-15 12:00:00,9.6,82.9,28.13,1005.0,3.823440551757813,0.9664306640625,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-15 15:00:00,9.9,82.4,27.94,1007.0,-5.37811279296875,-1.2066650390625,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-15 18:00:00,10.2,82.0,27.88,1006.9,-8.479995727539062,-2.056793212890625,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-15 21:00:00,10.4,81.7,27.92,1005.6,-8.489059448242188,-3.18206787109375,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-16 00:00:00,10.6,81.3,28.17,1005.4,-8.295867919921875,-0.829925537109375,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-16 03:00:00,10.9,80.5,27.91,1008.6,-9.941497802734377,-6.861236572265625,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-16 06:00:00,11.0,80.0,27.77,1008.4,-8.306884765625,-10.306869506835938,46.3,1003.0,Depression,True
2013305N07141,2013,UNNAMED,BB,2013-11-16 09:00:00,11.1,79.5,,1006.5,-1.209197998046875,-7.459136962890625,46.3,1004.0,Depression,False
2013305N07141,2013,UNNAMED,BB,2013-11-16 12:00:00,11.1,78.9,,1006.8,-1.0033721923828125,-6.4650421142578125,46.3,,Depression,False
2013305N07141,2013,UNNAMED,BB,2013-11-16 15:00:00,11.2,78.3,,1009.9,-0.6125030517578125,-3.015365600585937,46.3,,Depression,False
2013305N07141,2013,UNNAMED,AS,2013-11-16 18:00:00,11.3,77.6,,1010.7,-0.6650543212890625,-3.30706787109375,46.3,,Depression,False
2013322N13090,2013,HELEN,BB,2013-11-19 00:00:00,14.7,86.2,28.03,1005.8,-1.326324462890625,4.34490966796875,46.3,1004.0,Depression,True
2013322N13090,2013,HELEN,BB,2013-11-19 03:00:00,14.8,85.9,28.07,1007.7,-1.6171417236328125,7.459091186523437,46.3,1004.0,Depression,True
2013322N13090,2013,HELEN,BB,2013-11-19 06:00:00,14.8,85.6,28.1,1006.7,-4.126434326171875,4.1132659912109375,46.3,1004.0,Depression,True
