cyclone_id,season,name,subbasin,timestamp,latitude,longitude,wind_speed_kmh,pressure_hpa,category,u_wind,v_wind,sst_celsius,pressure_msl_hpa
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-09 18:00:00,4.4,93.0,,,,-2.9927825927734375,1.96875,29.66,1006.9
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-09 21:00:00,4.4,93.3,,,,0.8620147705078125,-1.46063232421875,29.61,1005.1
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-10 00:00:00,4.5,93.5,,,,-5.360870361328125,-10.5531005859375,29.32,1003.7
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-10 03:00:00,4.7,93.3,,,,6.3885650634765625,-6.5087890625,29.4,1005.9
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-10 06:00:00,4.9,93.0,,,,9.316986083984375,-5.56158447265625,29.37,1004.4
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-10 09:00:00,5.1,92.6,46.3,1004.0,Depression,11.9666748046875,-1.6301116943359375,29.35,1004.3
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-10 12:00:00,5.4,92.3,55.6,1002.0,Deep Depression,12.055816650390625,1.92645263671875,29.38,1003.8
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-10 15:00:00,5.8,92.0,55.6,1001.0,Deep Depression,8.815444946289062,-0.06329345703125,29.56,1005.5
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-10 18:00:00,6.1,91.7,55.6,1000.0,Deep Depression,13.341064453125,1.14398193359375,29.76,1004.5
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-10 21:00:00,6.4,91.3,55.6,999.0,Deep Depression,12.879852294921875,-4.213104248046875,29.98,1001.4
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 00:00:00,6.8,91.0,55.6,998.0,Deep Depression,11.286300659179688,3.385162353515625,29.89,1002.8
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 03:00:00,7.3,90.4,64.8,996.0,Cyclonic Storm,11.895889282226562,-2.9470672607421875,29.94,1004.4
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 06:00:00,7.8,90.2,64.8,996.0,Cyclonic Storm,11.131500244140625,-4.125152587890625,30.02,1003.7
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 09:00:00,7.9,89.7,64.8,996.0,Cyclonic Storm,9.282333374023438,-7.139190673828125,30.2,1001.6
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 12:00:00,8.3,89.2,74.1,994.0,Cyclonic Storm,8.911605834960938,-1.6399993896484375,30.45,1001.5
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 15:00:00,8.7,88.8,74.1,994.0,Cyclonic Storm,8.466018676757812,-3.4968109130859375,30.69,1003.3
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 18:00:00,9.1,88.7,74.1,994.0,Cyclonic Storm,8.261810302734375,-2.0396881103515625,30.68,1000.5
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-11 21:00:00,9.4,88.3,74.1,994.0,Cyclonic Storm,-0.0185699462890625,-8.011398315429688,30.84,997.5
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 00:00:00,9.8,87.9,74.1,994.0,Cyclonic Storm,-6.6409759521484375,0.961700439453125,30.53,998.9
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 03:00:00,9.8,87.5,74.1,994.0,Cyclonic Storm,14.770370483398438,0.82696533203125,30.53,1002.1
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 06:00:00,10.0,87.5,74.1,994.0,Cyclonic Storm,16.385391235351562,3.9208221435546875,30.58,999.8
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 09:00:00,10.3,87.1,74.1,994.0,Cyclonic Storm,19.739151000976562,3.609222412109375,30.76,997.7
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 12:00:00,10.4,87.0,74.1,994.0,Cyclonic Storm,16.834609985351562,-2.6822967529296875,30.78,994.0
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 15:00:00,10.5,86.7,74.1,994.0,Cyclonic Storm,19.741973876953125,0.0263519287109375,30.82,998.8
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 18:00:00,10.9,86.6,74.1,994.0,Cyclonic Storm,12.7784423828125,-10.863418579101562,30.9,997.0
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-12 21:00:00,11.0,86.5,74.1,994.0,Cyclonic Storm,19.6490478515625,-5.8781890869140625,30.9,996.8
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 00:00:00,11.5,86.5,74.1,994.0,Cyclonic Storm,11.449630737304688,-3.589599609375,30.97,992.4
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 03:00:00,11.8,86.4,74.1,994.0,Cyclonic Storm,3.0124053955078125,6.730377197265625,30.94,995.4
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 06:00:00,12.0,86.4,74.1,994.0,Cyclonic Storm,2.670257568359375,10.164306640625,30.9,995.5
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 09:00:00,12.0,85.9,74.1,994.0,Cyclonic Storm,8.218551635742188,2.0980987548828125,30.89,990.4
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 12:00:00,12.2,85.8,74.1,994.0,Cyclonic Storm,18.015838623046875,3.558807373046875,30.88,992.5
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 15:00:00,12.6,85.7,74.1,994.0,Cyclonic Storm,17.2059326171875,10.744400024414062,30.89,994.0
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 18:00:00,12.8,85.5,74.1,994.0,Cyclonic Storm,14.303558349609375,-5.032562255859375,30.89,994.3
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-13 21:00:00,13.2,85.4,74.1,994.0,Cyclonic Storm,8.274932861328125,-3.510650634765625,30.91,992.2
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 00:00:00,13.6,85.5,74.1,994.0,Cyclonic Storm,10.906341552734375,-0.777252197265625,30.28,993.2
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 03:00:00,13.7,85.5,74.1,994.0,Cyclonic Storm,8.156768798828125,1.9864959716796875,30.22,993.5
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 06:00:00,14.1,85.7,74.1,994.0,Cyclonic Storm,1.7725372314453125,-0.5990447998046875,30.19,992.5
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 09:00:00,14.2,85.7,74.1,994.0,Cyclonic Storm,6.0132598876953125,-12.804489135742188,30.18,992.8
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 12:00:00,14.6,86.1,74.1,994.0,Cyclonic Storm,10.067108154296875,-6.4248504638671875,30.09,993.2
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 15:00:00,14.8,86.2,74.1,994.0,Cyclonic Storm,8.049362182617188,-5.540863037109375,29.89,994.4
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 18:00:00,15.3,86.6,74.1,994.0,Cyclonic Storm,8.039657592773438,-3.429595947265625,29.71,994.0
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-14 21:00:00,15.8,86.7,74.1,994.0,Cyclonic Storm,8.97442626953125,1.023284912109375,29.76,990.6
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 00:00:00,16.3,87.1,74.1,994.0,Cyclonic Storm,4.249176025390625,4.97015380859375,29.47,992.5
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 03:00:00,16.7,87.2,74.1,992.0,Cyclonic Storm,5.3946533203125,-6.1829986572265625,29.42,994.1
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 06:00:00,17.3,87.6,83.3,990.0,Cyclonic Storm,1.79052734375,-5.9846649169921875,29.3,994.2
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 09:00:00,17.7,87.7,83.3,990.0,Cyclonic Storm,3.478240966796875,-5.9827117919921875,29.39,993.6
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 12:00:00,18.3,88.2,83.3,990.0,Cyclonic Storm,7.2080078125,-1.5854644775390625,29.58,992.5
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 15:00:00,18.8,88.6,83.3,990.0,Cyclonic Storm,4.506317138671875,-9.256423950195312,29.58,993.9
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 18:00:00,19.3,88.8,83.3,990.0,Cyclonic Storm,4.3159942626953125,-8.703231811523438,29.45,994.9
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-15 21:00:00,19.8,89.2,83.3,990.0,Cyclonic Storm,5.9073333740234375,-5.7068634033203125,29.18,993.3
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-16 00:00:00,20.4,89.7,83.3,990.0,Cyclonic Storm,12.268356323242188,-11.44830322265625,29.01,996.3
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-16 03:00:00,21.2,90.2,83.3,990.0,Cyclonic Storm,14.2071533203125,-5.189178466796875,28.47,997.1
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-16 06:00:00,22.5,91.0,83.3,990.0,Cyclonic Storm,-5.7186126708984375,3.6845245361328125,27.67,995.1
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-16 09:00:00,23.4,91.9,74.1,994.0,Cyclonic Storm,-1.230926513671875,-2.3342742919921875,,997.3
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-16 12:00:00,24.1,92.5,55.6,996.0,Deep Depression,-1.0299530029296875,0.3188018798828125,,998.6
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-16 15:00:00,24.5,93.0,51.9,997.0,Deep Depression,-0.823577880859375,0.7085418701171875,,1000.4
2013130N04093,2013,MAHASEN:VIYARU,BB,2013-05-16 18:00:00,25.0,93.5,46.3,998.0,Depression,-0.3022003173828125,1.124237060546875,,1003.6
2013149N21090,2013,UNNAMED,BB,2013-05-29 03:00:00,21.0,89.5,46.3,996.0,Depression,-4.0347137451171875,10.419448852539062,28.57,993.9
2013149N21090,2013,UNNAMED,BB,2013-05-29 06:00:00,21.3,89.3,46.3,996.0,Depression,-6.40313720703125,8.151107788085938,28.51,993.3
2013149N21090,2013,UNNAMED,BB,2013-05-29 09:00:00,21.5,89.0,46.3,996.0,Depression,-6.4033966064453125,5.6932220458984375,28.52,991.9
2013149N21090,2013,UNNAMED,BB,2013-05-29 12:00:00,21.7,88.8,46.3,994.0,Depression,-8.125503540039062,-1.9039459228515625,28.61,991.6
2013149N21090,2013,UNNAMED,BB,2013-05-29 15:00:00,22.0,88.7,37.0,994.0,Depression,-7.648040771484375,-0.4997711181640625,,993.4
2013149N21090,2013,UNNAMED,BB,2013-05-29 18:00:00,22.1,88.4,37.0,994.0,Depression,-5.9926605224609375,3.864166259765625,,992.8
2013149N21090,2013,UNNAMED,BB,2013-05-29 21:00:00,22.1,88.1,37.0,994.0,Depression,-3.4133453369140625,-2.8211517333984375,,989.8
2013149N21090,2013,UNNAMED,BB,2013-05-30 00:00:00,22.2,87.8,37.0,994.0,Depression,-3.570068359375,-4.8222808837890625,,991.2
2013149N21090,2013,UNNAMED,BB,2013-05-30 03:00:00,22.3,87.5,37.0,990.0,Depression,1.0513458251953125,-3.3496856689453125,,992.4
2013149N21090,2013,UNNAMED,BB,2013-05-30 06:00:00,22.3,87.5,37.0,990.0,Depression,4.3309783935546875,1.1663970947265625,,992.6
2013149N21090,2013,UNNAMED,BB,2013-05-30 09:00:00,22.5,87.4,37.0,990.0,Depression,4.8218536376953125,3.76885986328125,,992.0
2013149N21090,2013,UNNAMED,BB,2013-05-30 12:00:00,22.7,87.3,37.0,990.0,Depression,3.8164825439453125,0.5522003173828125,,991.4
2013149N21090,2013,UNNAMED,BB,2013-05-30 15:00:00,22.7,87.2,37.0,990.0,Depression,4.5007476806640625,3.620361328125,,993.7
2013149N21090,2013,UNNAMED,BB,2013-05-30 18:00:00,22.8,87.2,37.0,990.0,Depression,5.5188140869140625,5.4412078857421875,,994.6
2013149N21090,2013,UNNAMED,BB,2013-05-30 21:00:00,23.1,87.2,37.0,990.0,Depression,5.6784210205078125,5.59466552734375,,993.9
2013149N21090,2013,UNNAMED,BB,2013-05-31 00:00:00,23.5,87.1,37.0,990.0,Depression,5.729766845703125,3.340789794921875,,995.7
2013149N21090,2013,UNNAMED,BB,2013-05-31 03:00:00,24.0,87.0,37.0,990.0,Depression,5.5245361328125,3.9660491943359375,,998.4
2013149N21090,2013,UNNAMED,BB,2013-05-31 06:00:00,24.5,87.0,37.0,994.0,Depression,5.275848388671875,5.5778350830078125,,998.9
2013149N21090,2013,UNNAMED,BB,2013-05-31 09:00:00,25.0,87.0,37.0,996.0,Depression,1.1784210205078125,4.6479034423828125,,998.0
2013211N21088,2013,UNNAMED,BB,2013-07-30 03:00:00,21.0,88.0,46.3,990.0,Depression,7.328155517578125,8.952911376953125,28.97,994.8
2013211N21088,2013,UNNAMED,BB,2013-07-30 06:00:00,21.5,87.5,46.3,990.0,Depression,-1.3741607666015625,2.0650787353515625,29.09,993.9
2013211N21088,2013,UNNAMED,BB,2013-07-30 09:00:00,21.7,87.3,46.3,990.0,Depression,-1.7635650634765625,2.7321319580078125,,991.8
2013211N21088,2013,UNNAMED,BB,2013-07-30 12:00:00,21.7,87.0,46.3,990.0,Depression,-0.35662841796875,2.7549591064453125,,991.9
2013211N21088,2013,UNNAMED,BB,2013-07-30 15:00:00,21.7,86.3,42.6,991.0,Depression,-0.3011322021484375,1.529083251953125,,995.8
2013211N21088,2013,UNNAMED,BB,2013-07-30 18:00:00,21.7,85.5,37.0,992.0,Depression,0.97406005859375,1.2638702392578125,,995.3
2013211N21088,2013,UNNAMED,BB,2013-07-30 21:00:00,21.8,84.8,37.0,992.0,Depression,-0.0838165283203125,1.22613525390625,,993.3
2013211N21088,2013,UNNAMED,BB,2013-07-31 00:00:00,21.8,84.0,37.0,992.0,Depression,0.053070068359375,2.4090118408203125,,993.0
2013211N21088,2013,UNNAMED,BB,2013-07-31 03:00:00,21.8,83.0,37.0,992.0,Depression,-1.0317230224609375,-0.6746978759765625,,993.7
2013211N21088,2013,UNNAMED,BB,2013-07-31 06:00:00,21.8,82.5,37.0,992.0,Depression,-1.8655548095703125,-2.279998779296875,,993.6
2013211N21088,2013,UNNAMED,BB,2013-07-31 09:00:00,21.9,81.5,37.0,992.0,Depression,-3.3330230712890625,-2.0388946533203125,,991.1
2013211N21088,2013,UNNAMED,BB,2013-07-31 12:00:00,22.0,80.5,37.0,992.0,Depression,-1.061370849609375,-1.4656524658203125,,992.2
2013211N21088,2013,UNNAMED,BB,2013-07-31 15:00:00,22.1,79.9,37.0,992.0,Depression,-0.0674591064453125,-2.4512481689453125,,994.3
2013211N21088,2013,UNNAMED,BB,2013-07-31 18:00:00,22.2,79.7,37.0,992.0,Depression,0.14813232421875,-2.7947845458984375,,995.7
2013211N21088,2013,UNNAMED,BB,2013-07-31 21:00:00,22.4,79.8,37.0,992.0,Depression,-1.1265411376953125,-2.123809814453125,,994.7
2013211N21088,2013,UNNAMED,BB,2013-08-01 00:00:00,22.5,80.0,37.0,992.0,Depression,-1.1552886962890625,-1.12384033203125,,995.3
2013232N22088,2013,UNNAMED,BB,2013-08-20 00:00:00,22.0,87.5,46.3,990.0,Depression,-0.2651214599609375,1.46697998046875,,994.0
2013232N22088,2013,UNNAMED,BB,2013-08-20 03:00:00,22.0,87.5,46.3,990.0,Depression,0.7327880859375,2.760101318359375,,995.3
2013232N22088,2013,UNNAMED,BB,2013-08-20 06:00:00,22.0,87.5,46.3,990.0,Depression,0.5422515869140625,3.85394287109375,,994.7
2013232N22088,2013,UNNAMED,BB,2013-08-20 09:00:00,22.1,87.5,46.3,990.0,Depression,1.175567626953125,4.197784423828125,,992.0
2013232N22088,2013,UNNAMED,BB,2013-08-20 12:00:00,22.3,87.5,46.3,990.0,Depression,-1.0638580322265625,2.3846435546875,,991.9
2013232N22088,2013,UNNAMED,BB,2013-08-20 15:00:00,22.4,87.5,46.3,990.0,Depression,1.19537353515625,1.362548828125,,993.6
2013232N22088,2013,UNNAMED,BB,2013-08-20 18:00:00,22.5,87.5,46.3,990.0,Depression,3.0266265869140625,3.44781494140625,,994.5
2013232N22088,2013,UNNAMED,BB,2013-08-20 21:00:00,22.9,87.4,42.6,990.0,Depression,1.3240203857421875,2.8789825439453125,,992.8
2013232N22088,2013,UNNAMED,BB,2013-08-21 00:00:00,23.3,87.0,37.0,990.0,Depression,-0.43194580078125,2.4166717529296875,,992.8
2013232N22088,2013,UNNAMED,BB,2013-08-21 03:00:00,23.3,86.0,37.0,992.0,Depression,0.71435546875,0.4933013916015625,,995.1
2013232N22088,2013,UNNAMED,BB,2013-08-21 06:00:00,23.2,85.7,37.0,992.0,Depression,-1.925689697265625,2.0637054443359375,,995.5
2013232N22088,2013,UNNAMED,BB,2013-08-21 09:00:00,23.2,85.0,37.0,992.0,Depression,-1.101226806640625,2.9203948974609375,,995.6
2013232N22088,2013,UNNAMED,BB,2013-08-21 12:00:00,23.2,84.0,37.0,991.0,Depression,-0.276885986328125,0.99664306640625,,995.1
2013232N22088,2013,UNNAMED,BB,2013-08-21 15:00:00,23.2,83.0,37.0,993.0,Depression,0.8837738037109375,0.68072509765625,,996.5
2013232N22088,2013,UNNAMED,BB,2013-08-21 18:00:00,23.2,82.2,37.0,994.0,Depression,1.7315521240234375,-0.4139556884765625,,997.5
2013232N22088,2013,UNNAMED,BB,2013-08-21 21:00:00,23.2,82.2,37.0,994.0,Depression,0.549041748046875,0.618865966796875,,996.0
2013232N22088,2013,UNNAMED,BB,2013-08-22 00:00:00,23.2,82.0,37.0,994.0,Depression,-0.6725006103515625,0.8658599853515625,,996.3
2013232N22088,2013,UNNAMED,BB,2013-08-22 03:00:00,23.2,80.7,37.0,994.0,Depression,0.9783935546875,-3.6549530029296875,,997.9
2013232N22088,2013,UNNAMED,BB,2013-08-22 06:00:00,23.2,80.3,37.0,996.0,Depression,0.6391143798828125,-4.757476806640625,,998.2
2013232N22088,2013,UNNAMED,BB,2013-08-22 09:00:00,23.1,80.1,37.0,997.0,Depression,-0.5470733642578125,-4.9701080322265625,,997.0
2013232N22088,2013,UNNAMED,BB,2013-08-22 12:00:00,23.0,80.1,37.0,998.0,Depression,-1.631256103515625,-3.033447265625,,996.8
2013232N22088,2013,UNNAMED,BB,2013-08-22 15:00:00,22.9,80.1,37.0,998.0,Depression,-2.11358642578125,-1.7407989501953125,,999.0
2013232N22088,2013,UNNAMED,BB,2013-08-22 18:00:00,22.9,80.0,37.0,998.0,Depression,-2.5238800048828125,-1.172576904296875,,999.8
2013232N22088,2013,UNNAMED,BB,2013-08-22 21:00:00,22.8,79.9,37.0,998.0,Depression,-2.3322601318359375,-1.0789794921875,,998.7
2013232N22088,2013,UNNAMED,BB,2013-08-23 00:00:00,22.8,79.8,37.0,998.0,Depression,-2.9539337158203125,-1.941497802734375,,999.0
2013281N12098,2013,PHAILIN,BB,2013-10-07 12:00:00,11.8,97.6,,,,9.85577392578125,2.1531524658203125,28.05,1006.7
2013281N12098,2013,PHAILIN,BB,2013-10-07 15:00:00,12.0,97.0,,,,10.64898681640625,1.1809234619140625,28.18,1008.2
2013281N12098,2013,PHAILIN,BB,2013-10-07 18:00:00,12.1,96.4,,,,11.827606201171875,0.1139678955078125,28.27,1006.7
2013281N12098,2013,PHAILIN,BB,2013-10-07 21:00:00,12.2,95.9,,,,11.217926025390625,-2.9286346435546875,28.37,1004.5
2013281N12098,2013,PHAILIN,BB,2013-10-08 00:00:00,12.3,95.6,,,,9.131683349609375,-3.97174072265625,28.13,1005.6
2013281N12098,2013,PHAILIN,BB,2013-10-08 03:00:00,12.4,95.5,46.3,1004.0,Depression,11.401687622070312,1.1020355224609375,28.14,1005.1
2013281N12098,2013,PHAILIN,BB,2013-10-08 06:00:00,12.4,95.2,46.3,1004.0,Depression,7.5293426513671875,10.893035888671875,28.25,1003.8
2013281N12098,2013,PHAILIN,BB,2013-10-08 09:00:00,12.4,94.9,46.3,1004.0,Depression,10.669036865234375,10.795074462890625,28.35,1000.2
2013281N12098,2013,PHAILIN,BB,2013-10-08 12:00:00,12.4,94.5,46.3,1003.0,Depression,14.571929931640625,10.658432006835938,28.51,1001.7
2013281N12098,2013,PHAILIN,BB,2013-10-08 15:00:00,12.5,94.2,46.3,1003.0,Depression,12.618911743164062,2.2891998291015625,28.55,1003.3
2013281N12098,2013,PHAILIN,BB,2013-10-08 18:00:00,12.7,94.0,46.3,1003.0,Depression,11.534286499023438,4.7009735107421875,28.64,1002.4
2013281N12098,2013,PHAILIN,BB,2013-10-08 21:00:00,12.9,93.7,51.9,1003.0,Deep Depression,6.704345703125,7.717742919921875,28.61,999.8
2013281N12098,2013,PHAILIN,BB,2013-10-09 00:00:00,13.1,93.5,55.6,1002.0,Deep Depression,0.948394775390625,10.756683349609375,28.25,1001.3
2013281N12098,2013,PHAILIN,BB,2013-10-09 03:00:00,13.2,93.3,55.6,1001.0,Deep Depression,-4.3000030517578125,8.823287963867188,28.2,1002.4
2013281N12098,2013,PHAILIN,BB,2013-10-09 06:00:00,13.2,92.9,55.6,1000.0,Deep Depression,0.433013916015625,7.967254638671875,28.13,1000.6
2013281N12098,2013,PHAILIN,BB,2013-10-09 09:00:00,13.5,92.5,55.6,1000.0,Deep Depression,-3.3556060791015625,-0.5624847412109375,28.35,998.1
2013281N12098,2013,PHAILIN,BB,2013-10-09 12:00:00,13.6,92.4,64.8,999.0,Cyclonic Storm,5.9880218505859375,0.653076171875,28.35,998.0
2013281N12098,2013,PHAILIN,BB,2013-10-09 15:00:00,13.7,92.3,64.8,999.0,Cyclonic Storm,6.3652496337890625,5.0644989013671875,28.46,1000.1
2013281N12098,2013,PHAILIN,BB,2013-10-09 18:00:00,14.0,91.9,74.1,998.0,Cyclonic Storm,6.9972381591796875,6.3297271728515625,28.54,998.8
2013281N12098,2013,PHAILIN,BB,2013-10-09 21:00:00,14.1,91.8,83.3,996.0,Cyclonic Storm,13.148635864257812,7.1395416259765625,28.55,998.5
2013281N12098,2013,PHAILIN,BB,2013-10-10 00:00:00,14.5,91.4,83.3,996.0,Cyclonic Storm,6.8385772705078125,5.1908416748046875,28.46,997.8
2013281N12098,2013,PHAILIN,BB,2013-10-10 03:00:00,14.6,91.0,101.9,990.0,Severe Cyclonic Storm,11.182052612304688,5.3807373046875,28.51,999.8
2013281N12098,2013,PHAILIN,BB,2013-10-10 06:00:00,15.0,90.7,120.4,984.0,Very Severe Cyclonic Storm,6.294891357421875,6.04058837890625,28.56,996.6
2013281N12098,2013,PHAILIN,BB,2013-10-10 09:00:00,15.1,90.5,129.6,982.0,Very Severe Cyclonic Storm,10.577682495117188,5.775146484375,28.6,995.3
2013281N12098,2013,PHAILIN,BB,2013-10-10 12:00:00,15.4,90.1,138.9,976.0,Very Severe Cyclonic Storm,-0.42840576171875,1.101593017578125,28.81,993.5
2013281N12098,2013,PHAILIN,BB,2013-10-10 15:00:00,15.5,89.9,166.7,966.0,Extremely Severe Cyclonic Storm,2.943878173828125,11.883041381835938,28.81,995.7
2013281N12098,2013,PHAILIN,BB,2013-10-10 18:00:00,15.6,89.5,175.9,960.0,Extremely Severe Cyclonic Storm,7.5182342529296875,9.161514282226562,28.98,994.0
2013281N12098,2013,PHAILIN,BB,2013-10-10 21:00:00,15.6,89.0,185.2,954.0,Extremely Severe Cyclonic Storm,11.233444213867188,4.00091552734375,29.16,992.0
2013281N12098,2013,PHAILIN,BB,2013-10-11 00:00:00,15.9,88.6,203.7,946.0,Extremely Severe Cyclonic Storm,-1.7181396484375,-2.7271575927734375,29.07,990.6
2013281N12098,2013,PHAILIN,BB,2013-10-11 03:00:00,15.9,88.5,213.0,940.0,Extremely Severe Cyclonic Storm,4.1934661865234375,6.5410614013671875,29.07,991.6
2013281N12098,2013,PHAILIN,BB,2013-10-11 06:00:00,16.2,88.3,213.0,940.0,Extremely Severe Cyclonic Storm,4.1347503662109375,9.804306030273438,29.11,989.9
2013281N12098,2013,PHAILIN,BB,2013-10-11 09:00:00,16.5,88.0,213.0,940.0,Extremely Severe Cyclonic Storm,4.937530517578125,11.33258056640625,29.21,987.4
2013281N12098,2013,PHAILIN,BB,2013-10-11 12:00:00,16.8,87.7,213.0,940.0,Extremely Severe Cyclonic Storm,-3.11639404296875,12.280303955078125,29.31,985.9
2013281N12098,2013,PHAILIN,BB,2013-10-11 15:00:00,16.8,87.3,213.0,940.0,Extremely Severe Cyclonic Storm,2.00048828125,10.330322265625,29.58,985.5
2013281N12098,2013,PHAILIN,BB,2013-10-11 18:00:00,16.9,87.0,213.0,940.0,Extremely Severe Cyclonic Storm,1.8033905029296875,9.86651611328125,29.66,983.3
2013281N12098,2013,PHAILIN,BB,2013-10-11 21:00:00,17.1,86.7,213.0,940.0,Extremely Severe Cyclonic Storm,7.475616455078125,13.88299560546875,29.72,981.3
2013281N12098,2013,PHAILIN,BB,2013-10-12 00:00:00,17.5,86.5,213.0,940.0,Extremely Severe Cyclonic Storm,-3.2117462158203125,10.79888916015625,28.58,976.5
2013281N12098,2013,PHAILIN,BB,2013-10-12 03:00:00,17.7,86.0,213.0,940.0,Extremely Severe Cyclonic Storm,-2.6741180419921875,5.879058837890625,28.55,975.3
2013281N12098,2013,PHAILIN,BB,2013-10-12 06:00:00,18.1,85.8,213.0,940.0,Extremely Severe Cyclonic Storm,6.59686279296875,9.324661254882812,28.63,973.6
2013281N12098,2013,PHAILIN,BB,2013-10-12 09:00:00,18.5,85.4,213.0,940.0,Extremely Severe Cyclonic Storm,0.9850311279296875,13.43499755859375,28.75,970.0
2013281N12098,2013,PHAILIN,BB,2013-10-12 12:00:00,18.7,85.2,213.0,940.0,Extremely Severe Cyclonic Storm,6.395721435546875,10.06036376953125,28.77,971.6
2013281N12098,2013,PHAILIN,BB,2013-10-12 15:00:00,19.1,85.1,213.0,940.0,Extremely Severe Cyclonic Storm,9.323455810546875,11.552520751953125,28.81,976.6
2013281N12098,2013,PHAILIN,BB,2013-10-12 18:00:00,19.5,84.9,185.2,956.0,Extremely Severe Cyclonic Storm,0.989166259765625,15.958740234375,,980.9
2013281N12098,2013,PHAILIN,BB,2013-10-12 21:00:00,19.9,84.6,166.7,966.0,Extremely Severe Cyclonic Storm,-4.050506591796875,3.5629425048828125,,982.7
2013281N12098,2013,PHAILIN,BB,2013-10-13 00:00:00,20.4,84.5,138.9,976.0,Very Severe Cyclonic Storm,-5.8313140869140625,4.835906982421875,,986.5
2013281N12098,2013,PHAILIN,BB,2013-10-13 03:00:00,20.9,84.1,101.9,990.0,Severe Cyclonic Storm,-4.4598541259765625,0.7193145751953125,,989.0
2013281N12098,2013,PHAILIN,BB,2013-10-13 06:00:00,21.5,84.0,74.1,992.0,Cyclonic Storm,-5.0137176513671875,4.49835205078125,,991.2
2013281N12098,2013,PHAILIN,BB,2013-10-13 09:00:00,22.0,83.9,64.8,993.0,Cyclonic Storm,-2.882080078125,6.4502716064453125,,991.1
2013281N12098,2013,PHAILIN,BB,2013-10-13 12:00:00,22.6,83.9,64.8,994.0,Cyclonic Storm,-3.6249542236328125,5.4727935791015625,,994.9
2013281N12098,2013,PHAILIN,BB,2013-10-13 15:00:00,22.8,83.6,61.1,995.0,Deep Depression,-0.701385498046875,1.94390869140625,,998.1
