cyclone_id,season,name,basin,subbasin,nature,timestamp,latitude,longitude,wind_speed_kmh,pressure_hpa,category,year,month,z_500,u_500,v_500,u_700,v_700
2020136N10088,2020,AMPHAN,NI,BB,DS,2020-05-15 06:00:00,9.5,87.5,,,,2020,5,5854.374407289952,4.5793609619140625,-2.0792999267578125,4.1694793701171875,3.2095794677734375
2020136N10088,2020,AMPHAN,NI,BB,DS,2020-05-15 09:00:00,9.5,87.2,,,,2020,5,5834.668391474153,8.861923217773438,-3.49468994140625,3.9090118408203125,7.2930145263671875
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-15 12:00:00,9.5,87.0,,,,2020,5,5836.8352884267315,7.4869232177734375,-5.07086181640625,3.8933868408203125,5.6934051513671875
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-15 15:00:00,9.5,86.8,,,,2020,5,5833.829913884966,10.493118286132812,0.067962646484375,6.7930145263671875,11.132965087890625
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-15 18:00:00,9.5,86.6,,,,2020,5,5836.0732895535175,7.1376495361328125,-4.240631103515625,9.550827026367188,6.585113525390625
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-15 21:00:00,9.6,86.5,,,,2020,5,5817.535964116187,6.6516571044921875,3.3061676025390625,11.849288940429688,4.076507568359375
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-16 00:00:00,9.8,86.4,46.3,1000.0,Depression,2020,5,5811.953017850133,5.4055633544921875,2.3960113525390625,11.720382690429688,5.223968505859375
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-16 03:00:00,10.1,86.2,46.3,1000.0,Depression,2020,5,5810.025515211617,12.019363403320312,4.4508056640625,4.2390594482421875,5.83026123046875
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-16 06:00:00,10.3,86.1,46.3,1000.0,Depression,2020,5,5798.451736194317,7.1853790283203125,1.1578369140625,0.6785125732421875,3.11834716796875
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-16 09:00:00,10.5,86.1,55.6,998.0,Deep Depression,2020,5,5771.024556678377,-2.4001007080078125,6.097381591796875,-5.1522979736328125,10.662750244140625
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-16 12:00:00,10.6,86.2,64.8,996.0,Cyclonic Storm,2020,5,5780.252988405827,-3.0270538330078125,16.267303466796875,-1.5995635986328125,14.293609619140625
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-16 15:00:00,10.8,86.1,74.1,995.0,Cyclonic Storm,2020,5,5758.037514722153,3.229461669921875,11.664215087890625,0.8792724609375,7.6350860595703125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-16 18:00:00,10.9,86.1,74.1,995.0,Cyclonic Storm,2020,5,5757.680614047611,-4.879913330078125,12.656402587890625,-9.1363525390625,7.3274688720703125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-16 21:00:00,11.1,86.1,83.3,994.0,Cyclonic Storm,2020,5,5708.428719287423,-2.4511566162109375,7.9964447021484375,-0.71099853515625,1.7902069091796875
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-17 00:00:00,11.2,86.1,83.3,993.0,Cyclonic Storm,2020,5,5717.937572973442,-11.738265991210938,5.4808197021484375,-13.96295166015625,-1.2556915283203125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-17 03:00:00,11.3,86.1,92.6,990.0,Severe Cyclonic Storm,2020,5,5707.4679554180075,15.713348388671875,-10.646743774414062,16.221405029296875,-12.75286865234375
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-17 06:00:00,11.5,86.2,101.9,988.0,Severe Cyclonic Storm,2020,5,5675.984217342314,2.314910888671875,-1.5822906494140625,4.770233154296875,-2.65911865234375
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-17 09:00:00,11.6,86.2,120.4,980.0,Very Severe Cyclonic Storm,2020,5,5713.122998806933,22.14739990234375,-1.4836883544921875,32.85194396972656,-1.187408447265625
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-17 12:00:00,11.9,86.2,129.6,978.0,Very Severe Cyclonic Storm,2020,5,5663.641269572178,8.82513427734375,-4.9329071044921875,6.5843658447265625,0.882904052734375
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-17 15:00:00,12.5,86.4,138.9,972.0,Very Severe Cyclonic Storm,2020,5,5665.361244028287,8.91058349609375,10.14764404296875,9.853744506835938,8.992034912109375
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-17 18:00:00,12.5,86.4,148.2,970.0,Very Severe Cyclonic Storm,2020,5,5665.361244028287,8.91058349609375,10.14764404296875,9.853744506835938,8.992034912109375
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-17 21:00:00,12.9,86.5,166.7,962.0,Extremely Severe Cyclonic Storm,2020,5,5624.242781046535,5.721649169921875,18.863525390625,7.6584930419921875,18.470672607421875
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-18 00:00:00,13.2,86.4,185.2,952.0,Extremely Severe Cyclonic Storm,2020,5,5625.338975975486,-7.497100830078125,17.955322265625,-9.347366333007812,17.447235107421875
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-18 03:00:00,13.3,86.2,213.0,936.0,Extremely Severe Cyclonic Storm,2020,5,5628.659426893996,20.443374633789062,8.722763061523438,23.163131713867188,7.1489105224609375
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-18 06:00:00,13.4,86.2,222.2,930.0,Super Cyclonic Storm,2020,5,5602.3252556938405,8.388687133789062,7.7325286865234375,7.6611785888671875,7.5707855224609375
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-18 09:00:00,13.7,86.2,222.2,930.0,Super Cyclonic Storm,2020,5,5558.069970377244,20.877029418945312,-3.188140869140625,18.9501953125,-2.5770721435546875
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-18 12:00:00,14.1,86.4,231.5,926.0,Super Cyclonic Storm,2020,5,5545.043095756451,3.7949981689453125,15.057952880859375,3.7724609375,15.594802856445312
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-18 15:00:00,14.5,86.5,231.5,926.0,Super Cyclonic Storm,2020,5,5582.17351236151,22.162109375,1.91455078125,28.246475219726562,2.8096923828125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-18 18:00:00,14.9,86.6,240.8,920.0,Super Cyclonic Storm,2020,5,5546.406966191309,-3.259765625,2.61572265625,-7.2281341552734375,1.2882080078125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-18 21:00:00,15.2,86.7,240.8,920.0,Super Cyclonic Storm,2020,5,5550.222935457063,30.045379638671875,5.48504638671875,38.13993835449219,3.6890869140625
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-19 00:00:00,15.6,86.8,231.5,926.0,Super Cyclonic Storm,2020,5,5502.3727521630735,18.139129638671875,6.00457763671875,22.345016479492188,6.0855712890625
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-19 03:00:00,16.0,86.9,222.2,930.0,Super Cyclonic Storm,2020,5,5640.415241188378,32.80267333984375,31.687652587890625,44.60197448730469,9.978790283203125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-19 06:00:00,16.5,87.0,213.0,936.0,Extremely Severe Cyclonic Storm,2020,5,5518.304224684271,14.88079833984375,28.783355712890625,20.314865112304688,23.750274658203125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-19 09:00:00,16.9,87.0,203.7,942.0,Extremely Severe Cyclonic Storm,2020,5,5610.536361168187,36.7457275390625,43.005523681640625,44.741363525390625,-0.5975341796875
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-19 12:00:00,17.3,87.1,194.5,946.0,Extremely Severe Cyclonic Storm,2020,5,5557.919004578526,23.9840087890625,39.675445556640625,21.432769775390625,7.7716064453125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-19 15:00:00,17.9,87.1,185.2,948.0,Extremely Severe Cyclonic Storm,2020,5,5607.055384611463,18.863723754882812,18.363601684570312,18.411331176757812,4.8075103759765625
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-19 18:00:00,18.3,87.2,185.2,948.0,Extremely Severe Cyclonic Storm,2020,5,5620.031273421607,6.6215362548828125,38.55305480957031,2.7277374267578125,21.959854125976562
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-19 21:00:00,18.7,87.3,185.2,948.0,Extremely Severe Cyclonic Storm,2020,5,5634.432374970046,23.858978271484375,-0.99420166015625,27.171234130859375,-16.649459838867188
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-20 00:00:00,19.2,87.5,175.9,952.0,Extremely Severe Cyclonic Storm,2020,5,5585.5369825577545,2.796478271484375,14.25189208984375,0.202484130859375,5.3407745361328125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-20 03:00:00,19.8,87.7,175.9,954.0,Extremely Severe Cyclonic Storm,2020,5,5733.0612390571705,26.70843505859375,5.5354156494140625,27.294723510742188,10.900421142578125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-20 06:00:00,20.6,88.0,166.7,956.0,Extremely Severe Cyclonic Storm,2020,5,5644.932265350553,18.50531005859375,20.219009399414062,12.941207885742188,21.835968017578125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-20 09:00:00,21.4,88.1,166.7,960.0,Extremely Severe Cyclonic Storm,2020,5,5679.564775560462,25.8199462890625,2.478302001953125,25.732650756835938,-0.83441162109375
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-20 12:00:00,22.1,88.4,157.4,957.0,Very Severe Cyclonic Storm,2020,5,5634.39134732554,11.4508056640625,20.876739501953125,5.0685882568359375,22.62066650390625
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-20 15:00:00,22.8,88.6,120.4,968.0,Very Severe Cyclonic Storm,2020,5,5730.344253006889,24.894485473632812,-0.4604034423828125,15.569442749023438,0.32989501953125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-20 18:00:00,23.5,89.1,92.6,978.0,Severe Cyclonic Storm,2020,5,5711.6069675934195,-3.5566864013671875,10.385299682617188,-2.2606353759765625,25.94708251953125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-20 21:00:00,24.3,89.3,83.3,986.0,Cyclonic Storm,2020,5,5742.0606329633465,1.2690887451171875,9.279144287109375,-0.6351470947265625,17.906692504882812
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-21 00:00:00,24.6,89.6,74.1,988.0,Cyclonic Storm,2020,5,5748.535830915756,-4.9574737548828125,18.038909912109375,-1.8363189697265625,20.299270629882812
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-21 03:00:00,25.1,89.9,64.8,990.0,Cyclonic Storm,2020,5,5806.974333105597,9.272872924804688,17.064437866210938,-7.84783935546875,19.652618408203125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-21 06:00:00,25.4,90.1,55.6,992.0,Deep Depression,2020,5,5807.28024796949,5.5013885498046875,17.199203491210938,-8.70135498046875,19.035430908203125
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-21 09:00:00,25.2,89.6,46.3,994.0,Depression,2020,5,5813.108961775938,6.097747802734375,10.154022216796875,-7.7696685791015625,12.098602294921875
2020136N10088,2020,AMPHAN,NI,BB,TS,2020-05-21 12:00:00,25.4,89.6,37.0,995.0,Depression,2020,5,5812.981497249316,3.039154052734375,9.097381591796875,-8.613418579101562,10.532196044921875
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-29 09:00:00,17.3,54.3,46.3,1000.0,Depression,2020,5,5812.07171919055,-10.636184692382812,-0.6898956298828125,-6.08038330078125,-5.499969482421875
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-29 12:00:00,17.3,54.3,46.3,1000.0,Depression,2020,5,5812.07171919055,-10.636184692382812,-0.6898956298828125,-6.08038330078125,-5.499969482421875
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-29 15:00:00,17.3,54.3,46.3,1000.0,Depression,2020,5,5812.100797035685,-2.8766021728515625,-0.8047027587890625,-11.744873046875,-3.367462158203125
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-29 18:00:00,17.3,54.3,46.3,1000.0,Depression,2020,5,5812.100797035685,-2.8766021728515625,-0.8047027587890625,-11.744873046875,-3.367462158203125
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-29 21:00:00,17.3,54.2,46.3,1000.0,Depression,2020,5,5782.972364415983,2.6100616455078125,-4.15814208984375,-3.6147613525390625,-16.97509765625
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-30 00:00:00,17.3,54.2,46.3,1000.0,Depression,2020,5,5782.972364415983,2.6100616455078125,-4.15814208984375,-3.6147613525390625,-16.97509765625
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-30 03:00:00,17.3,54.2,46.3,1000.0,Depression,2020,5,5817.616426098617,11.285614013671875,0.81744384765625,8.582107543945312,0.6352081298828125
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-30 06:00:00,17.2,54.0,46.3,1000.0,Depression,2020,5,5820.7265605482,9.441864013671875,-6.40716552734375,4.2617950439453125,-15.253463745117188
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-30 09:00:00,17.2,54.0,46.3,1000.0,Depression,2020,5,5812.319876690817,18.656402587890625,2.4779205322265625,12.808349609375,-2.9669952392578125
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-30 12:00:00,17.2,54.0,46.3,1000.0,Depression,2020,5,5812.319876690817,18.656402587890625,2.4779205322265625,12.808349609375,-2.9669952392578125
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-30 15:00:00,17.2,54.0,46.3,1000.0,Depression,2020,5,5840.059742623628,19.990142822265625,3.344146728515625,14.74102783203125,1.594757080078125
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-30 18:00:00,17.2,54.0,46.3,1000.0,Depression,2020,5,5840.059742623628,19.990142822265625,3.344146728515625,14.74102783203125,1.594757080078125
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-30 21:00:00,17.1,53.9,46.3,1000.0,Depression,2020,5,5817.945045581315,19.828475952148438,2.752899169921875,13.28564453125,6.7462921142578125
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-31 00:00:00,17.1,53.8,46.3,1000.0,Depression,2020,5,5817.384201664177,20.156600952148438,0.473602294921875,16.86376953125,-0.6755828857421875
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-31 03:00:00,17.1,53.8,46.3,1000.0,Depression,2020,5,5835.30890072043,16.079986572265625,11.254974365234375,12.214569091796875,12.128143310546875
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-31 06:00:00,17.0,53.5,46.3,1000.0,Depression,2020,5,5831.918344312278,16.962799072265625,8.317474365234375,15.734100341796875,4.831268310546875
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-31 09:00:00,16.9,53.3,46.3,1000.0,Depression,2020,5,5820.767189866061,9.261306762695312,9.666641235351562,6.9383544921875,16.676651000976562
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-31 12:00:00,16.9,53.1,46.3,1000.0,Depression,2020,5,5816.0510023810375,11.446853637695312,7.5064849853515625,10.3582763671875,9.776260375976562
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-31 15:00:00,16.9,53.0,46.3,1000.0,Depression,2020,5,5846.854398545885,2.8918609619140625,14.4193115234375,-0.5426025390625,16.0958251953125
2020150N17054,2020,UNNAMED,NI,AS,TS,2020-05-31 18:00:00,16.8,52.9,46.3,1000.0,Depression,2020,5,5847.262285031076,5.3742828369140625,14.6790771484375,2.9320068359375,14.8126220703125
2020153N13072,2020,NISARGA,NI,AS,DS,2020-05-31 18:00:00,12.9,72.2,,,,2020,5,5874.590679538885,-0.9401702880859375,12.6614990234375,-0.3922119140625,0.4200439453125
2020153N13072,2020,NISARGA,NI,AS,DS,2020-05-31 21:00:00,12.9,72.0,,,,2020,5,5874.080821432396,0.1145172119140625,11.5716552734375,-1.1812744140625,-0.1346435546875
2020153N13072,2020,NISARGA,NI,AS,MX,2020-06-01 00:00:00,13.0,71.6,46.3,1004.0,Depression,2020,6,5856.15452906956,-1.4178009033203125,2.9163360595703125,0.0553741455078125,4.1224212646484375
2020153N13072,2020,NISARGA,NI,AS,MX,2020-06-01 03:00:00,13.1,71.4,46.3,1004.0,Depression,2020,6,5869.949377463252,-1.3081512451171875,8.280685424804688,3.4661865234375,7.195281982421875
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-01 06:00:00,13.4,71.2,46.3,1004.0,Depression,2020,6,5868.139381185217,-1.7261199951171875,3.4271697998046875,2.2083740234375,4.612274169921875
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-01 09:00:00,13.7,71.1,46.3,1004.0,Depression,2020,6,5845.962943512821,4.8774871826171875,0.44561767578125,5.8111724853515625,2.6145477294921875
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-01 12:00:00,14.0,71.1,46.3,1003.0,Depression,2020,6,5844.509847909328,3.7310028076171875,-1.54852294921875,5.7994537353515625,4.4114227294921875
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-01 15:00:00,14.2,71.2,46.3,1003.0,Depression,2020,6,5858.444907282304,1.2582550048828125,3.8188323974609375,0.6539306640625,5.026092529296875
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-01 18:00:00,14.4,71.2,46.3,1003.0,Depression,2020,6,5857.093783300108,1.3500518798828125,4.5707855224609375,-3.7034912109375,2.263397216796875
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-01 21:00:00,14.7,71.2,51.9,1002.0,Deep Depression,2020,6,5815.684940193644,1.8068389892578125,6.231292724609375,-2.578125,4.3350372314453125
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-02 00:00:00,15.0,71.3,55.6,1000.0,Deep Depression,2020,6,5817.749865524925,-3.5681610107421875,7.537933349609375,-7.650390625,2.6182403564453125
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-02 03:00:00,15.3,71.3,55.6,1000.0,Deep Depression,2020,6,5825.028089995055,6.8099822998046875,9.133438110351562,14.560699462890625,6.389129638671875
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-02 06:00:00,15.7,71.3,64.8,999.0,Cyclonic Storm,2020,6,5815.595715025009,-0.3404083251953125,14.594375610351562,3.088043212890625,12.876434326171875
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-02 09:00:00,16.0,71.3,64.8,999.0,Cyclonic Storm,2020,6,5778.227895739116,2.2915496826171875,-8.414474487304688,0.515167236328125,-9.081710815429688
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-02 12:00:00,16.3,71.4,74.1,996.0,Cyclonic Storm,2020,6,5781.7204237685655,-6.7611846923828125,2.2906036376953125,-9.289520263671875,3.0257110595703125
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-02 15:00:00,16.2,71.5,74.1,996.0,Cyclonic Storm,2020,6,5789.548339009754,12.4400634765625,-8.806854248046875,13.04901123046875,-11.228057861328125
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-02 18:00:00,16.8,71.6,74.1,996.0,Cyclonic Storm,2020,6,5782.588775856179,-3.3665771484375,-10.556854248046875,-2.26934814453125,-15.522979736328125
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-02 21:00:00,17.0,71.9,83.3,994.0,Cyclonic Storm,2020,6,5743.62287006776,16.268173217773438,-13.469329833984375,12.59527587890625,-5.060333251953125
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-03 00:00:00,17.3,72.1,92.6,992.0,Severe Cyclonic Storm,2020,6,5731.590218754621,6.0728607177734375,-13.793548583984375,3.15972900390625,-8.146270751953125
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-03 03:00:00,17.6,72.4,101.9,988.0,Severe Cyclonic Storm,2020,6,5787.557900761219,17.30029296875,-6.2556610107421875,28.73150634765625,-2.0457611083984375
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-03 06:00:00,18.1,72.9,111.1,984.0,Severe Cyclonic Storm,2020,6,5760.484435306655,7.72802734375,8.369338989257812,6.14752197265625,14.426895141601562
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-03 09:00:00,18.5,73.2,101.9,992.0,Severe Cyclonic Storm,2020,6,5768.607510592303,20.75152587890625,-1.532501220703125,21.652572631835938,-6.3939666748046875
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-03 12:00:00,19.1,73.7,74.1,998.0,Cyclonic Storm,2020,6,5742.961647835908,6.25738525390625,4.174530029296875,15.515853881835938,9.229080200195312
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-03 15:00:00,19.6,74.0,55.6,1000.0,Deep Depression,2020,6,5807.759036597615,12.77777099609375,-3.5774993896484375,17.462814331054688,-9.6580810546875
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-03 18:00:00,20.0,74.7,55.6,1001.0,Deep Depression,2020,6,5791.137662326075,4.53363037109375,0.6490631103515625,5.6229705810546875,4.4747314453125
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-03 21:00:00,20.3,75.3,51.9,1003.0,Deep Depression,2020,6,5796.422261934504,14.964462280273438,1.243743896484375,15.0079345703125,-8.943893432617188
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-04 00:00:00,20.9,76.0,46.3,1004.0,Depression,2020,6,5779.571451515044,9.888290405273438,3.855072021484375,6.3555908203125,-0.8081512451171875
2020153N13072,2020,NISARGA,NI,AS,TS,2020-06-04 03:00:00,21.5,76.8,37.0,1005.0,Depression,2020,6,5819.353926927137,14.358306884765625,2.69976806640625,9.403976440429688,-6.25030517578125
2020153N13072,2020,NISARGA,NI,AS,MX,2020-06-04 06:00:00,22.2,77.6,37.0,1005.0,Depression,2020,6,5805.281843188041,7.897369384765625,6.57086181640625,6.2301483154296875,5.37664794921875
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-11 00:00:00,15.3,86.5,37.0,999.0,Depression,2020,10,5834.014737448569,-11.285140991210938,1.243255615234375,-6.68841552734375,-3.5103759765625
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-11 03:00:00,15.4,86.2,46.3,998.0,Depression,2020,10,5840.02349489887,-8.412918090820312,-1.1825408935546875,-6.6889495849609375,-1.9542388916015625
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-11 06:00:00,15.4,85.8,46.3,998.0,Depression,2020,10,5840.456874289385,-9.233230590820312,-0.4696502685546875,-6.4643402099609375,-2.1124420166015625
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-11 09:00:00,15.4,85.5,46.3,998.0,Depression,2020,10,5819.888481285659,-7.8411102294921875,-3.01519775390625,-3.5454864501953125,-3.4392242431640625
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-11 12:00:00,15.5,85.4,46.3,998.0,Depression,2020,10,5819.888481285659,-7.8411102294921875,-3.01519775390625,-3.5454864501953125,-3.4392242431640625
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-11 15:00:00,15.5,85.3,46.3,998.0,Depression,2020,10,5831.197373083572,-5.0447540283203125,0.664764404296875,-2.233123779296875,-1.9380645751953125
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-11 18:00:00,15.6,85.2,46.3,998.0,Depression,2020,10,5831.197373083572,-5.0447540283203125,0.664764404296875,-2.233123779296875,-1.9380645751953125
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-11 21:00:00,15.7,85.1,46.3,998.0,Depression,2020,10,5806.785127948892,-5.2179107666015625,-2.1809539794921875,-1.0232696533203125,-5.85931396484375
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-12 00:00:00,15.7,85.0,46.3,998.0,Depression,2020,10,5806.785127948892,-5.2179107666015625,-2.1809539794921875,-1.0232696533203125,-5.85931396484375
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-12 03:00:00,15.7,85.0,55.6,997.0,Deep Depression,2020,10,5811.699283776825,-0.5945587158203125,8.596481323242188,2.311767578125,1.92987060546875
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-12 06:00:00,15.9,84.8,55.6,997.0,Deep Depression,2020,10,5808.589149327243,-1.9265899658203125,4.6785125732421875,-0.468505859375,1.76385498046875
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-12 09:00:00,16.0,84.7,55.6,997.0,Deep Depression,2020,10,5804.238227376321,-5.3475341796875,8.717208862304688,-1.9522857666015625,5.642181396484375
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-12 12:00:00,16.1,84.6,55.6,997.0,Deep Depression,2020,10,5802.402738192961,-5.4920654296875,9.668380737304688,-1.6788482666015625,4.394134521484375
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-12 15:00:00,16.3,84.1,55.6,997.0,Deep Depression,2020,10,5817.755442097964,-2.4953155517578125,11.086868286132812,0.2691192626953125,6.7735595703125
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-12 18:00:00,16.5,83.4,55.6,997.0,Deep Depression,2020,10,5813.192212044888,-1.7492218017578125,11.877883911132812,-1.6156463623046875,8.8966064453125
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-12 21:00:00,16.7,82.9,55.6,997.0,Deep Depression,2020,10,5803.395766520678,-5.879241943359375,8.226821899414062,-1.776214599609375,9.743377685546875
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-13 00:00:00,16.9,82.5,55.6,997.0,Deep Depression,2020,10,5799.979717207201,-6.105804443359375,8.834243774414062,-2.655120849609375,8.634002685546875
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-13 03:00:00,17.0,82.1,55.6,996.0,Deep Depression,2020,10,5826.0422296349925,-5.447357177734375,9.925537109375,0.7170867919921875,11.318267822265625
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-13 06:00:00,17.3,81.5,46.3,998.0,Depression,2020,10,5823.722375250468,-5.699310302734375,12.954833984375,-3.5836944580078125,12.267486572265625
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-13 09:00:00,17.4,81.0,46.3,998.0,Depression,2020,10,5809.465866274416,-3.07470703125,9.780487060546875,-6.6277923583984375,12.414642333984375
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-13 12:00:00,17.5,80.5,46.3,998.0,Depression,2020,10,5804.90263622134,-4.32275390625,10.415252685546875,-8.752792358398438,10.731048583984375
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-13 15:00:00,17.6,80.0,46.3,998.0,Depression,2020,10,5819.356715213657,-8.6878662109375,9.9080810546875,-5.19366455078125,12.042892456054688
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-13 18:00:00,17.6,79.5,46.3,998.0,Depression,2020,10,5812.830531450598,-8.9085693359375,9.0037841796875,-6.75811767578125,10.656173706054688
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-13 21:00:00,17.7,78.8,42.6,999.0,Depression,2020,10,5804.894669688426,-7.63177490234375,11.125732421875,-11.324676513671875,10.579071044921875
2020285N15087,2020,UNNAMED,NI,BB,TS,2020-10-14 00:00:00,17.7,78.1,37.0,1000.0,Depression,2020,10,5791.944273783606,-13.64544677734375,6.848388671875,-17.894989013671875,1.547821044921875
2020285N15087,2020,UNNAMED,NI,AS,TS,2020-10-14 03:00:00,17.7,77.5,37.0,1000.0,Depression,2020,10,5828.087238633989,-10.8541259765625,10.829559326171875,-13.041885375976562,6.38348388671875
